x,y,err
0,3.0,0.0
1,3.0,0.0
2,2.453551912568306,0.6666666666666667
3,2.4128274616079493,0.33333333333333337
4,2.3891797556719023,0.33333333333333337
5,2.464394136525284,0.6666666666666667
6,2.5155839177639923,0.6666666666666666
7,2.471785675102305,0.33333333333333337
8,2.439802497288063,0.33333333333333337
9,2.4159472240357185,0.33333333333333337
10,2.3978717768005273,0.33333333333333337
11,2.384011625781585,0.33333333333333337
12,2.2321965096877334,0.3333333333333333
13,2.113887244577005,0.33333333333333337
14,2.0211813295870966,0.8819171036881969
15,1.8796273397366998,0.3333333333333333
16,1.8360540212174603,0.6666666666666667
17,2.005224046559676,0.3333333333333333
18,1.9365224766136866,0.6666666666666667
19,1.949366057699246,0.5773502691896258
20,2.0268744011133317,0.33333333333333337
21,2.155784039466936,0.33333333333333337
22,2.057379688143811,0.6666666666666667
23,1.9118833300569065,0.3333333333333333
24,1.7957345329630547,0.6666666666666667
25,1.903580236676495,0.33333333333333337
26,2.123395670448068,0.0
27,2.0986687074560515,0.5773502691896258
28,2.2124443585907185,0.3333333333333333
29,2.0364042264110953,0.33333333333333337
30,2.1625816745542985,0.33333333333333337
31,2.33019813908836,0.0
32,2.3308255756225043,0.3333333333333333
33,2.1979264059464527,0.3333333333333333
34,2.2250187813969493,0.6666666666666666
35,2.180000415822675,0.0
36,2.2106749628925266,0.33333333333333337
37,2.235211733068476,0.33333333333333337
38,2.121483823497951,0.33333333333333337
39,2.163859358139726,0.33333333333333337
40,2.0644102446014445,0.3333333333333333
41,1.9848547611824388,0.33333333333333337
42,2.0545552191799823,0.33333333333333337
43,1.9769732847150325,0.3333333333333333
44,1.9815788283717441,0.0
45,2.0519321808206037,0.33333333333333337
46,2.108213980230735,0.33333333333333337
47,2.0865707015233443,0.0
48,2.1359241083795433,0.33333333333333337
49,2.1087388987033564,0.5773502691896258
50,2.0203234427699748,0.881917103688197
51,2.0162587170872097,0.5773502691896258
52,2.0796741037448916,0.33333333333333337
53,2.063739189840302,0.0
54,2.1176582707079485,0.3333333333333333
55,2.160793444620871,0.6666666666666667
56,2.1286346594404573,0.5773502691896258
